controller,latency_s,peak_force_n,overshoot_n,impulse_250ms_ns,final_force_error_n,seed,configured_latency_s,effective_latency_s,stiffness_scale,damping_scale,servo_scale,gap_scale,k_hat_scale,c_hat_scale
contact_age_target_only,0.07753896740724335,39.88530709090975,31.88530709090975,4.216584950360913,8.0,7,0.08,0.07753896740724335,1.0001845230036224,1.0746863843771175,0.9451724289275565,0.8218816322485452,0.9317993822242416,0.7520883612508844
contact_age_invariant,0.07753896740724335,9.01945405879109,1.0194540587910907,1.8454685373003332,1.1032952329514956e-11,7,0.08,0.07753896740724335,1.0001845230036224,1.0746863843771175,0.9451724289275565,0.8218816322485452,0.9317993822242416,0.7520883612508844
delayed_force,0.1168976255009003,56.32886188989197,48.32886188989197,8.564810586891696,9.922274269775798,7,0.12,0.1168976255009003,1.0001845230036224,1.0746863843771175,0.9451724289275565,0.8218816322485452,0.9317993822242416,0.7520883612508844
delay_scaled_cautious,0.1168976255009003,29.55465260573714,21.55465260573714,3.688336017083078,8.0,7,0.12,0.1168976255009003,1.0001845230036224,1.0746863843771175,0.9451724289275565,0.8218816322485452,0.9317993822242416,0.7520883612508844
force_advance_only,0.1168976255009003,9.517886995745387,1.5178869957453873,1.9926843863028876,5.515563117342026e-09,7,0.12,0.1168976255009003,1.0001845230036224,1.0746863843771175,0.9451724289275565,0.8218816322485452,0.9317993822242416,0.7520883612508844
contact_age_target_only,0.1168976255009003,56.33806851070348,48.33806851070348,7.673083117555568,8.0,7,0.12,0.1168976255009003,1.0001845230036224,1.0746863843771175,0.9451724289275565,0.8218816322485452,0.9317993822242416,0.7520883612508844
contact_age_invariant,0.1168976255009003,9.049001598027608,1.0490015980276084,1.8688065611183158,1.4531107872528537e-08,7,0.12,0.1168976255009003,1.0001845230036224,1.0746863843771175,0.9451724289275565,0.8218816322485452,0.9317993822242416,0.7520883612508844
delayed_force,0.15244921025092598,71.0996611013113,63.0996611013113,11.188904607598333,8.0,7,0.15,0.15244921025092598,1.0001845230036224,1.0746863843771175,0.9451724289275565,0.8218816322485452,0.9317993822242416,0.7520883612508844
delay_scaled_cautious,0.15244921025092598,33.94133597977468,25.941335979774678,3.0719254814943233,8.0,7,0.15,0.15244921025092598,1.0001845230036224,1.0746863843771175,0.9451724289275565,0.8218816322485452,0.9317993822242416,0.7520883612508844
force_advance_only,0.15244921025092598,9.517886995745387,1.5178869957453873,2.016127563775682,3.183033800979729e-07,7,0.15,0.15244921025092598,1.0001845230036224,1.0746863843771175,0.9451724289275565,0.8218816322485452,0.9317993822242416,0.7520883612508844
contact_age_target_only,0.15244921025092598,71.10779448289254,63.107794482892544,9.823711025298577,8.0,7,0.15,0.15244921025092598,1.0001845230036224,1.0746863843771175,0.9451724289275565,0.8218816322485452,0.9317993822242416,0.7520883612508844
contact_age_invariant,0.15244921025092598,9.049001598027608,1.0490015980276084,1.8930820061046496,4.289582431482586e-07,7,0.15,0.15244921025092598,1.0001845230036224,1.0746863843771175,0.9451724289275565,0.8218816322485452,0.9317993822242416,0.7520883612508844
delayed_force,0.0,8.270944919626443,0.2709449196264426,1.8951797125756544,1.7763568394002505e-15,8,0.0,0.0,0.7392600402254677,0.6658393017047168,0.7277786582870025,0.929676573744318,0.6531127630454945,0.952775700978848
delay_scaled_cautious,0.0,8.192561465850925,0.19256146585092537,1.8551797701420296,6.217248937900877e-15,8,0.0,0.0,0.7392600402254677,0.6658393017047168,0.7277786582870025,0.929676573744318,0.6531127630454945,0.952775700978848
force_advance_only,0.0,8.192561465850925,0.19256146585092537,1.8551797701420296,6.217248937900877e-15,8,0.0,0.0,0.7392600402254677,0.6658393017047168,0.7277786582870025,0.929676573744318,0.6531127630454945,0.952775700978848
contact_age_target_only,0.0,8.116251494229614,0.11625149422961378,1.7300979615212404,1.0658141036401503e-14,8,0.0,0.0,0.7392600402254677,0.6658393017047168,0.7277786582870025,0.929676573744318,0.6531127630454945,0.952775700978848
contact_age_invariant,0.0,8.116251494229614,0.11625149422961378,1.7300979615212404,1.0658141036401503e-14,8,0.0,0.0,0.7392600402254677,0.6658393017047168,0.7277786582870025,0.929676573744318,0.6531127630454945,0.952775700978848
delayed_force,0.04446800092464989,20.086547737217323,12.086547737217323,2.0255849320852595,8.0,8,0.04,0.04446800092464989,0.7392600402254677,0.6658393017047168,0.7277786582870025,0.929676573744318,0.6531127630454945,0.952775700978848
delay_scaled_cautious,0.04446800092464989,15.664555967604032,7.6645559676040325,1.6628334160698661,8.0,8,0.04,0.04446800092464989,0.7392600402254677,0.6658393017047168,0.7277786582870025,0.929676573744318,0.6531127630454945,0.952775700978848
force_advance_only,0.04446800092464989,10.492288913879845,2.492288913879845,1.9730756327060655,4.937324627363182e-06,8,0.04,0.04446800092464989,0.7392600402254677,0.6658393017047168,0.7277786582870025,0.929676573744318,0.6531127630454945,0.952775700978848
contact_age_target_only,0.04446800092464989,19.91297861687791,11.912978616877911,1.7779009714112117,0.9224286600059877,8,0.04,0.04446800092464989,0.7392600402254677,0.6658393017047168,0.7277786582870025,0.929676573744318,0.6531127630454945,0.952775700978848
contact_age_invariant,0.04446800092464989,9.971896011591515,1.9718960115915145,1.847167012669191,4.242018171396467e-06,8,0.04,0.04446800092464989,0.7392600402254677,0.6658393017047168,0.7277786582870025,0.929676573744318,0.6531127630454945,0.952775700978848
delayed_force,0.08478423618789617,32.54160012728232,24.541600127282322,4.267942389596732,8.0,8,0.08,0.08478423618789617,0.7392600402254677,0.6658393017047168,0.7277786582870025,0.929676573744318,0.6531127630454945,0.952775700978848
delay_scaled_cautious,0.08478423618789617,22.09063852395576,14.09063852395576,3.0127376594036943,13.605226869399903,8,0.08,0.08478423618789617,0.7392600402254677,0.6658393017047168,0.7277786582870025,0.929676573744318,0.6531127630454945,0.952775700978848
force_advance_only,0.08478423618789617,11.750099314265526,3.750099314265526,2.0896839139188983,0.005705030737708228,8,0.08,0.08478423618789617,0.7392600402254677,0.6658393017047168,0.7277786582870025,0.929676573744318,0.6531127630454945,0.952775700978848
contact_age_target_only,0.08478423618789617,32.54137480731284,24.54137480731284,4.0086159684982094,8.0,8,0.08,0.08478423618789617,0.7392600402254677,0.6658393017047168,0.7277786582870025,0.929676573744318,0.6531127630454945,0.952775700978848
contact_age_invariant,0.08478423618789617,11.372339740948387,3.3723397409483873,1.9869959051108244,0.005086365867432718,8,0.08,0.08478423618789617,0.7392600402254677,0.6658393017047168,0.7277786582870025,0.929676573744318,0.6531127630454945,0.952775700978848
delayed_force,0.12696129114569543,45.45795151711507,37.45795151711507,7.1736868076914275,8.0,8,0.12,0.12696129114569543,0.7392600402254677,0.6658393017047168,0.7277786582870025,0.929676573744318,0.6531127630454945,0.952775700978848
delay_scaled_cautious,0.12696129114569543,27.78869332479045,19.78869332479045,2.9088752502565485,8.0,8,0.12,0.12696129114569543,0.7392600402254677,0.6658393017047168,0.7277786582870025,0.929676573744318,0.6531127630454945,0.952775700978848
force_advance_only,0.12696129114569543,12.157405657116078,4.157405657116078,2.327751856376598,0.06079777343856474,8,0.12,0.12696129114569543,0.7392600402254677,0.6658393017047168,0.7277786582870025,0.929676573744318,0.6531127630454945,0.952775700978848
contact_age_target_only,0.12696129114569543,45.454701548669156,37.454701548669156,6.514610816085979,8.0,8,0.12,0.12696129114569543,0.7392600402254677,0.6658393017047168,0.7277786582870025,0.929676573744318,0.6531127630454945,0.952775700978848
contact_age_invariant,0.12696129114569543,12.018777161747629,4.018777161747629,2.2151768036495896,0.07020337478470928,8,0.12,0.12696129114569543,0.7392600402254677,0.6658393017047168,0.7277786582870025,0.929676573744318,0.6531127630454945,0.952775700978848
delayed_force,0.15383735056547354,53.761320287782304,45.761320287782304,8.477643910383057,8.0,8,0.15,0.15383735056547354,0.7392600402254677,0.6658393017047168,0.7277786582870025,0.929676573744318,0.6531127630454945,0.952775700978848
delay_scaled_cautious,0.15383735056547354,31.436678861287128,23.436678861287128,2.371992193623303,8.0,8,0.15,0.15383735056547354,0.7392600402254677,0.6658393017047168,0.7277786582870025,0.929676573744318,0.6531127630454945,0.952775700978848
force_advance_only,0.15383735056547354,12.224884523624354,4.224884523624354,2.469388588475472,0.05127777344007001,8,0.15,0.15383735056547354,0.7392600402254677,0.6658393017047168,0.7277786582870025,0.929676573744318,0.6531127630454945,0.952775700978848
contact_age_target_only,0.15383735056547354,53.76151581117449,45.76151581117449,7.524231548802515,3.2758877171786027,8,0.15,0.15383735056547354,0.7392600402254677,0.6658393017047168,0.7277786582870025,0.929676573744318,0.6531127630454945,0.952775700978848
contact_age_invariant,0.15383735056547354,12.172599332004442,4.172599332004442,2.3361041449839988,0.09281492217859366,8,0.15,0.15383735056547354,0.7392600402254677,0.6658393017047168,0.7277786582870025,0.929676573744318,0.6531127630454945,0.952775700978848
delayed_force,0.002152428727771546,8.489181630809002,0.4891816308090018,1.9349921598494593,7.105427357601002e-15,9,0.0,0.002152428727771546,0.8795744596025685,1.0607124767697504,0.6687309145915534,1.1312209755113332,1.1715179534038134,0.8868472492480253
delay_scaled_cautious,0.002152428727771546,8.33303606656301,0.3330360665630092,1.894491753124404,1.3322676295501878e-14,9,0.0,0.002152428727771546,0.8795744596025685,1.0607124767697504,0.6687309145915534,1.1312209755113332,1.1715179534038134,0.8868472492480253
force_advance_only,0.002152428727771546,8.158107510158562,0.15810751015856184,1.881746619318491,1.2434497875801753e-14,9,0.0,0.002152428727771546,0.8795744596025685,1.0607124767697504,0.6687309145915534,1.1312209755113332,1.1715179534038134,0.8868472492480253
contact_age_target_only,0.002152428727771546,8.192376469744362,0.19237646974436196,1.7754041930872915,1.4210854715202004e-14,9,0.0,0.002152428727771546,0.8795744596025685,1.0607124767697504,0.6687309145915534,1.1312209755113332,1.1715179534038134,0.8868472492480253
contact_age_invariant,0.002152428727771546,8.088836810484644,0.08883681048464354,1.7566612198815004,1.9539925233402755e-14,9,0.0,0.002152428727771546,0.8795744596025685,1.0607124767697504,0.6687309145915534,1.1312209755113332,1.1715179534038134,0.8868472492480253
delayed_force,0.04125466284542091,21.459228982298054,13.459228982298054,2.261821880979162,13.173886083456154,9,0.04,0.04125466284542091,0.8795744596025685,1.0607124767697504,0.6687309145915534,1.1312209755113332,1.1715179534038134,0.8868472492480253
delay_scaled_cautious,0.04125466284542091,16.105536627794603,8.105536627794603,1.5496879489029551,8.0,9,0.04,0.04125466284542091,0.8795744596025685,1.0607124767697504,0.6687309145915534,1.1312209755113332,1.1715179534038134,0.8868472492480253
force_advance_only,0.04125466284542091,7.999999999999643,0.0,1.8276203302264549,3.5704772471945034e-13,9,0.04,0.04125466284542091,0.8795744596025685,1.0607124767697504,0.6687309145915534,1.1312209755113332,1.1715179534038134,0.8868472492480253
contact_age_target_only,0.04125466284542091,21.31778287801422,13.31778287801422,1.884615865038524,8.0,9,0.04,0.04125466284542091,0.8795744596025685,1.0607124767697504,0.6687309145915534,1.1312209755113332,1.1715179534038134,0.8868472492480253
contact_age_invariant,0.04125466284542091,7.999999999999333,0.0,1.7026002276653385,6.67021993194794e-13,9,0.04,0.04125466284542091,0.8795744596025685,1.0607124767697504,0.6687309145915534,1.1312209755113332,1.1715179534038134,0.8868472492480253
delayed_force,0.07802823972270553,34.81468750869143,26.814687508691428,4.053117045614103,0.03666213810312868,9,0.08,0.07802823972270553,0.8795744596025685,1.0607124767697504,0.6687309145915534,1.1312209755113332,1.1715179534038134,0.8868472492480253
delay_scaled_cautious,0.07802823972270553,22.521629102063102,14.521629102063102,2.819153802035723,14.275945850131329,9,0.08,0.07802823972270553,0.8795744596025685,1.0607124767697504,0.6687309145915534,1.1312209755113332,1.1715179534038134,0.8868472492480253
force_advance_only,0.07802823972270553,7.999999964946291,0.0,1.7790989173108895,3.505370926859541e-08,9,0.08,0.07802823972270553,0.8795744596025685,1.0607124767697504,0.6687309145915534,1.1312209755113332,1.1715179534038134,0.8868472492480253
contact_age_target_only,0.07802823972270553,34.814271239327475,26.814271239327475,3.75138609159461,8.0,9,0.08,0.07802823972270553,0.8795744596025685,1.0607124767697504,0.6687309145915534,1.1312209755113332,1.1715179534038134,0.8868472492480253
contact_age_invariant,0.07802823972270553,7.99999995300662,0.0,1.6549496969780566,4.6993379854143313e-08,9,0.08,0.07802823972270553,0.8795744596025685,1.0607124767697504,0.6687309145915534,1.1312209755113332,1.1715179534038134,0.8868472492480253
delayed_force,0.11568797567242195,48.53604907539764,40.53604907539764,7.256390480199781,16.985974437821678,9,0.12,0.11568797567242195,0.8795744596025685,1.0607124767697504,0.6687309145915534,1.1312209755113332,1.1715179534038134,0.8868472492480253
delay_scaled_cautious,0.11568797567242195,28.119496289058542,20.119496289058542,3.4530296766686583,8.0,9,0.12,0.11568797567242195,0.8795744596025685,1.0607124767697504,0.6687309145915534,1.1312209755113332,1.1715179534038134,0.8868472492480253
force_advance_only,0.11568797567242195,7.999996018494715,0.0,1.7367491357348608,7.99721326494307e-06,9,0.12,0.11568797567242195,0.8795744596025685,1.0607124767697504,0.6687309145915534,1.1312209755113332,1.1715179534038134,0.8868472492480253
contact_age_target_only,0.11568797567242195,48.53193545420215,40.53193545420215,6.691559495220673,8.0,9,0.12,0.11568797567242195,0.8795744596025685,1.0607124767697504,0.6687309145915534,1.1312209755113332,1.1715179534038134,0.8868472492480253
contact_age_invariant,0.11568797567242195,7.999994029370798,0.0,1.6140467408603645,7.99295810693934e-06,9,0.12,0.11568797567242195,0.8795744596025685,1.0607124767697504,0.6687309145915534,1.1312209755113332,1.1715179534038134,0.8868472492480253
delayed_force,0.13983723786271637,57.50393505678905,49.50393505678905,9.038888735107129,8.0,9,0.15,0.13983723786271637,0.8795744596025685,1.0607124767697504,0.6687309145915534,1.1312209755113332,1.1715179534038134,0.8868472492480253
delay_scaled_cautious,0.13983723786271637,31.76267327773152,23.76267327773152,3.0093913350753225,8.0,9,0.15,0.13983723786271637,0.8795744596025685,1.0607124767697504,0.6687309145915534,1.1312209755113332,1.1715179534038134,0.8868472492480253
force_advance_only,0.13983723786271637,7.999968508331885,0.0,1.7119808284419342,6.065810599675814e-05,9,0.15,0.13983723786271637,0.8795744596025685,1.0607124767697504,0.6687309145915534,1.1312209755113332,1.1715179534038134,0.8868472492480253
contact_age_target_only,0.13983723786271637,57.5037550548907,49.5037550548907,8.17440852350938,8.0,9,0.15,0.13983723786271637,0.8795744596025685,1.0607124767697504,0.6687309145915534,1.1312209755113332,1.1715179534038134,0.8868472492480253
contact_age_invariant,0.13983723786271637,7.999954318723913,0.0,1.5887491879356794,6.757053239070387e-05,9,0.15,0.13983723786271637,0.8795744596025685,1.0607124767697504,0.6687309145915534,1.1312209755113332,1.1715179534038134,0.8868472492480253
delayed_force,0.00421521285402169,9.335294204078497,1.3352942040784974,1.9676348928208904,1.5987211554602254e-14,10,0.0,0.00421521285402169,0.8344992326401702,0.81874383993889,0.8436389485363887,1.0533951712788785,0.9627128905841664,1.0316207628779626
delay_scaled_cautious,0.00421521285402169,8.925268515514446,0.9252685155144462,1.9101231486468737,1.234568003383174e-13,10,0.0,0.00421521285402169,0.8344992326401702,0.81874383993889,0.8436389485363887,1.0533951712788785,0.9627128905841664,1.0316207628779626
force_advance_only,0.00421521285402169,8.499586870987349,0.4995868709873488,1.8912733168666878,7.105427357601002e-15,10,0.0,0.00421521285402169,0.8344992326401702,0.81874383993889,0.8436389485363887,1.0533951712788785,0.9627128905841664,1.0316207628779626
contact_age_target_only,0.00421521285402169,8.536006499574299,0.5360064995742988,1.796982391335932,1.0658141036401503e-14,10,0.0,0.00421521285402169,0.8344992326401702,0.81874383993889,0.8436389485363887,1.0533951712788785,0.9627128905841664,1.0316207628779626
contact_age_invariant,0.00421521285402169,8.273674497753372,0.2736744977533725,1.7661730939401046,1.7763568394002505e-14,10,0.0,0.00421521285402169,0.8344992326401702,0.81874383993889,0.8436389485363887,1.0533951712788785,0.9627128905841664,1.0316207628779626
delayed_force,0.04428968274737884,22.417543652650075,14.417543652650075,2.1420311235605864,8.0,10,0.04,0.04428968274737884,0.8344992326401702,0.81874383993889,0.8436389485363887,1.0533951712788785,0.9627128905841664,1.0316207628779626
delay_scaled_cautious,0.04428968274737884,16.59000687100316,8.590006871003158,1.663473908831223,6.635376150849227,10,0.04,0.04428968274737884,0.8344992326401702,0.81874383993889,0.8436389485363887,1.0533951712788785,0.9627128905841664,1.0316207628779626
force_advance_only,0.04428968274737884,8.714295091075064,0.7142950910750638,1.9033146844813347,1.3944401189291966e-13,10,0.04,0.04428968274737884,0.8344992326401702,0.81874383993889,0.8436389485363887,1.0533951712788785,0.9627128905841664,1.0316207628779626
contact_age_target_only,0.04428968274737884,22.205270740829498,14.205270740829498,1.8415005272735108,13.989874286345913,10,0.04,0.04428968274737884,0.8344992326401702,0.81874383993889,0.8436389485363887,1.0533951712788785,0.9627128905841664,1.0316207628779626
contact_age_invariant,0.04428968274737884,8.438679741377978,0.43867974137797816,1.7781914688264844,1.2079226507921703e-13,10,0.04,0.04428968274737884,0.8344992326401702,0.81874383993889,0.8436389485363887,1.0533951712788785,0.9627128905841664,1.0316207628779626
delayed_force,0.08237591820974292,35.60930430181392,27.60930430181392,4.51760379135582,8.0,10,0.08,0.08237591820974292,0.8344992326401702,0.81874383993889,0.8436389485363887,1.0533951712788785,0.9627128905841664,1.0316207628779626
delay_scaled_cautious,0.08237591820974292,22.851414943514243,14.851414943514243,3.0701688895150405,10.84488182478422,10,0.08,0.08237591820974292,0.8344992326401702,0.81874383993889,0.8436389485363887,1.0533951712788785,0.9627128905841664,1.0316207628779626
force_advance_only,0.08237591820974292,8.744189249633026,0.7441892496330258,1.9145976165416245,3.7418956821966276e-11,10,0.08,0.08237591820974292,0.8344992326401702,0.81874383993889,0.8436389485363887,1.0533951712788785,0.9627128905841664,1.0316207628779626
contact_age_target_only,0.08237591820974292,35.59865754597925,27.59865754597925,4.152718270000656,8.0,10,0.08,0.08237591820974292,0.8344992326401702,0.81874383993889,0.8436389485363887,1.0533951712788785,0.9627128905841664,1.0316207628779626
contact_age_invariant,0.08237591820974292,8.545105065833463,0.5451050658334626,1.789735358476047,5.213074416587915e-11,10,0.08,0.08237591820974292,0.8344992326401702,0.81874383993889,0.8436389485363887,1.0533951712788785,0.9627128905841664,1.0316207628779626
delayed_force,0.11774615700958792,47.7596128810084,39.7596128810084,7.363693284493458,1.4650003127675184,10,0.12,0.11774615700958792,0.8344992326401702,0.81874383993889,0.8436389485363887,1.0533951712788785,0.9627128905841664,1.0316207628779626
delay_scaled_cautious,0.11774615700958792,28.095707061411485,20.095707061411485,3.277313297091022,8.0,10,0.12,0.11774615700958792,0.8344992326401702,0.81874383993889,0.8436389485363887,1.0533951712788785,0.9627128905841664,1.0316207628779626
force_advance_only,0.11774615700958792,8.744189249633026,0.7441892496330258,1.9259054989702087,3.545554960737718e-09,10,0.12,0.11774615700958792,0.8344992326401702,0.81874383993889,0.8436389485363887,1.0533951712788785,0.9627128905841664,1.0316207628779626
contact_age_target_only,0.11774615700958792,47.764237893700795,39.764237893700795,6.67720563784019,8.0,10,0.12,0.11774615700958792,0.8344992326401702,0.81874383993889,0.8436389485363887,1.0533951712788785,0.9627128905841664,1.0316207628779626
contact_age_invariant,0.11774615700958792,8.552910649822426,0.5529106498224259,1.8012953756474364,4.599639780167308e-09,10,0.12,0.11774615700958792,0.8344992326401702,0.81874383993889,0.8436389485363887,1.0533951712788785,0.9627128905841664,1.0316207628779626
delayed_force,0.14622533859088124,57.65343576076147,49.65343576076147,9.132479573560554,8.0,10,0.15,0.14622533859088124,0.8344992326401702,0.81874383993889,0.8436389485363887,1.0533951712788785,0.9627128905841664,1.0316207628779626
delay_scaled_cautious,0.14622533859088124,31.93528728616241,23.93528728616241,2.7370264436682494,8.0,10,0.15,0.14622533859088124,0.8344992326401702,0.81874383993889,0.8436389485363887,1.0533951712788785,0.9627128905841664,1.0316207628779626
force_advance_only,0.14622533859088124,8.744189249633026,0.7441892496330258,1.935642440875436,7.602057294775477e-08,10,0.15,0.14622533859088124,0.8344992326401702,0.81874383993889,0.8436389485363887,1.0533951712788785,0.9627128905841664,1.0316207628779626
contact_age_target_only,0.14622533859088124,57.64351947377858,49.64351947377858,8.105761790240283,8.0,10,0.15,0.14622533859088124,0.8344992326401702,0.81874383993889,0.8436389485363887,1.0533951712788785,0.9627128905841664,1.0316207628779626
contact_age_invariant,0.14622533859088124,8.552910649822426,0.5529106498224259,1.8106494348161126,7.491980191787206e-08,10,0.15,0.14622533859088124,0.8344992326401702,0.81874383993889,0.8436389485363887,1.0533951712788785,0.9627128905841664,1.0316207628779626
delayed_force,0.0028486317878598007,10.808546694342704,2.808546694342704,2.0472912870854465,7.693579107126425e-11,11,0.0,0.0028486317878598007,1.0051289150879776,1.3399368850774904,1.2449442157171866,0.8979385846424665,0.955304573334033,0.8681539517416437
delay_scaled_cautious,0.0028486317878598007,9.830742501569679,1.830742501569679,1.9741669502266332,2.7068036700939047e-10,11,0.0,0.0028486317878598007,1.0051289150879776,1.3399368850774904,1.2449442157171866,0.8979385846424665,0.955304573334033,0.8681539517416437
force_advance_only,0.0028486317878598007,9.403381173228318,1.4033811732283183,1.9599527071927014,7.73248132190929e-12,11,0.0,0.0028486317878598007,1.0051289150879776,1.3399368850774904,1.2449442157171866,0.8979385846424665,0.955304573334033,0.8681539517416437
contact_age_target_only,0.0028486317878598007,8.838391605450953,0.838391605450953,1.8577061157173036,9.312906001923693e-11,11,0.0,0.0028486317878598007,1.0051289150879776,1.3399368850774904,1.2449442157171866,0.8979385846424665,0.955304573334033,0.8681539517416437
contact_age_invariant,0.0028486317878598007,8.610248298349434,0.6102482983494344,1.8346524267042414,1.0050626997326617e-11,11,0.0,0.0028486317878598007,1.0051289150879776,1.3399368850774904,1.2449442157171866,0.8979385846424665,0.955304573334033,0.8681539517416437
delayed_force,0.03971967780477191,24.9490619034269,16.9490619034269,2.3132738825200314,8.0,11,0.04,0.03971967780477191,1.0051289150879776,1.3399368850774904,1.2449442157171866,0.8979385846424665,0.955304573334033,0.8681539517416437
delay_scaled_cautious,0.03971967780477191,17.140570001732193,9.140570001732193,1.6038796425651418,8.780350828676255,11,0.04,0.03971967780477191,1.0051289150879776,1.3399368850774904,1.2449442157171866,0.8979385846424665,0.955304573334033,0.8681539517416437
force_advance_only,0.03971967780477191,9.724285076073993,1.7242850760739934,1.9731681192950263,9.279865764710848e-11,11,0.04,0.03971967780477191,1.0051289150879776,1.3399368850774904,1.2449442157171866,0.8979385846424665,0.955304573334033,0.8681539517416437
contact_age_target_only,0.03971967780477191,24.249772626313312,16.249772626313312,1.862303820323472,7.109967095165608,11,0.04,0.03971967780477191,1.0051289150879776,1.3399368850774904,1.2449442157171866,0.8979385846424665,0.955304573334033,0.8681539517416437
contact_age_invariant,0.03971967780477191,8.794689283811486,0.7946892838114863,1.847650684987688,2.2098056717823056e-10,11,0.04,0.03971967780477191,1.0051289150879776,1.3399368850774904,1.2449442157171866,0.8979385846424665,0.955304573334033,0.8681539517416437
delayed_force,0.08373442808128272,43.34582691825609,35.34582691825609,5.655883628622531,8.0,11,0.08,0.08373442808128272,1.0051289150879776,1.3399368850774904,1.2449442157171866,0.8979385846424665,0.955304573334033,0.8681539517416437
delay_scaled_cautious,0.08373442808128272,24.27547103896937,16.27547103896937,3.273852636519149,14.24590791048852,11,0.08,0.08373442808128272,1.0051289150879776,1.3399368850774904,1.2449442157171866,0.8979385846424665,0.955304573334033,0.8681539517416437
force_advance_only,0.08373442808128272,9.794867690016712,1.7948676900167122,1.98801318824086,1.6646239942019747e-09,11,0.08,0.08373442808128272,1.0051289150879776,1.3399368850774904,1.2449442157171866,0.8979385846424665,0.955304573334033,0.8681539517416437
contact_age_target_only,0.08373442808128272,43.309342829279394,35.309342829279394,4.909257860754721,8.712195591106273,11,0.08,0.08373442808128272,1.0051289150879776,1.3399368850774904,1.2449442157171866,0.8979385846424665,0.955304573334033,0.8681539517416437
contact_age_invariant,0.08373442808128272,9.013760277067275,1.0137602770672753,1.862682667332948,3.1117597387719798e-09,11,0.08,0.08373442808128272,1.0051289150879776,1.3399368850774904,1.2449442157171866,0.8979385846424665,0.955304573334033,0.8681539517416437
delayed_force,0.11076337600512945,54.84437561109713,46.84437561109713,8.404953308810382,8.953870117883778,11,0.12,0.11076337600512945,1.0051289150879776,1.3399368850774904,1.2449442157171866,0.8979385846424665,0.955304573334033,0.8681539517416437
delay_scaled_cautious,0.11076337600512945,28.75463981220014,20.75463981220014,3.679363823992385,8.0,11,0.12,0.11076337600512945,1.0051289150879776,1.3399368850774904,1.2449442157171866,0.8979385846424665,0.955304573334033,0.8681539517416437
force_advance_only,0.11076337600512945,9.794867690016712,1.7948676900167122,1.9976331522992725,2.395644571606681e-09,11,0.12,0.11076337600512945,1.0051289150879776,1.3399368850774904,1.2449442157171866,0.8979385846424665,0.955304573334033,0.8681539517416437
contact_age_target_only,0.11076337600512945,54.86693891341044,46.86693891341044,7.359507838137603,8.0,11,0.12,0.11076337600512945,1.0051289150879776,1.3399368850774904,1.2449442157171866,0.8979385846424665,0.955304573334033,0.8681539517416437
contact_age_invariant,0.11076337600512945,9.019177656533332,1.0191776565333317,1.8732481782966275,5.9229794402426705e-09,11,0.12,0.11076337600512945,1.0051289150879776,1.3399368850774904,1.2449442157171866,0.8979385846424665,0.955304573334033,0.8681539517416437
delayed_force,0.1578327438734976,74.51687134026498,66.51687134026498,11.754233442152573,7.794608045378885,11,0.15,0.1578327438734976,1.0051289150879776,1.3399368850774904,1.2449442157171866,0.8979385846424665,0.955304573334033,0.8681539517416437
delay_scaled_cautious,0.1578327438734976,34.1345355887517,26.134535588751703,2.952514070193971,8.0,11,0.15,0.1578327438734976,1.0051289150879776,1.3399368850774904,1.2449442157171866,0.8979385846424665,0.955304573334033,0.8681539517416437
force_advance_only,0.1578327438734976,9.794867690016712,1.7948676900167122,2.018157423993496,2.1760513568835904e-07,11,0.15,0.1578327438734976,1.0051289150879776,1.3399368850774904,1.2449442157171866,0.8979385846424665,0.955304573334033,0.8681539517416437
contact_age_target_only,0.1578327438734976,74.53187183091157,66.53187183091157,10.110300013785896,24.034100509049296,11,0.15,0.1578327438734976,1.0051289150879776,1.3399368850774904,1.2449442157171866,0.8979385846424665,0.955304573334033,0.8681539517416437
contact_age_invariant,0.1578327438734976,9.019177656533332,1.0191776565333317,1.894063752285345,9.837365499976158e-08,11,0.15,0.1578327438734976,1.0051289150879776,1.3399368850774904,1.2449442157171866,0.8979385846424665,0.955304573334033,0.8681539517416437
delayed_force,0.0,9.862264666482272,1.8622646664822717,2.007785085671502,5.39124300757976e-13,12,0.0,0.0,0.9989759830201715,1.2615358230762257,1.1483176842576965,1.144791308329998,1.2428164335001115,0.6986104643384178
delay_scaled_cautious,0.0,9.22024686175134,1.22024686175134,1.9482410881733117,4.359179683888215e-12,12,0.0,0.0,0.9989759830201715,1.2615358230762257,1.1483176842576965,1.144791308329998,1.2428164335001115,0.6986104643384178
force_advance_only,0.0,9.22024686175134,1.22024686175134,1.9482410881733117,4.359179683888215e-12,12,0.0,0.0,0.9989759830201715,1.2615358230762257,1.1483176842576965,1.144791308329998,1.2428164335001115,0.6986104643384178
contact_age_target_only,0.0,8.54641557544872,0.5464155754487194,1.823022257014296,1.3145040611561853e-13,12,0.0,0.0,0.9989759830201715,1.2615358230762257,1.1483176842576965,1.144791308329998,1.2428164335001115,0.6986104643384178
contact_age_invariant,0.0,8.54641557544872,0.5464155754487194,1.823022257014296,1.3145040611561853e-13,12,0.0,0.0,0.9989759830201715,1.2615358230762257,1.1483176842576965,1.144791308329998,1.2428164335001115,0.6986104643384178
